day,time,address,district,accident_type,age,gender,suspect_vehicle,lat,long
Friday,Night,cendrawasih,mariso,TK,adolescent,LK,R2,-5.1563543,119.412237
Wednesday,Night,mappaodang,tamalate,TL,NOV,NOV,R2,-5.1732205,119.4158686
Saturday,Night,sultan alauddin,tamalate,TL,NOV,NOV,R4,-5.1682127,119.4209944
Sunday,Morning,ratulangi,ujung pandang,TK,adult,LK,R4,-5.1610298,119.4173875
Thursday,Morning,malengkeri,tamalate,TM,adult,LK,R2,-5.1875239,119.4339559
Wednesday,Morning,nipa-nipa,manggala,TL,NOV,NOV,R4,-5.1624763,119.5003181
Wednesday,Night,andi pangerang pettarani,rappocini,T,adolescent,PR,R2,-5.1565899,119.4369069
Friday,Morning,perintis kemerdekaan,biringkanaya,TK,adolescent,LK,R2,-5.0876472,119.5188217
Wednesday,Night,sungai saddang,makassar,TK,adolescent,PR,R2,-5.1468498,119.4249901
Sunday,Afternoon,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R4,-5.1257155,119.5040112
Monday,Night,metro,tamalate,TK,adult,LK,R2,-5.1661576,119.3917443
Saturday,Afternoon,perintis kemerdekaan,biringkanaya,TL,NOV,NOV,R4,-5.0876472,119.5188217
Wednesday,Night,galangan kapal,tallo,TK,adult,PR,R2,-5.112275,119.4309818
Thursday,Afternoon,perintis kemerdekaan,biringkanaya,TK,adult,LK,R4,-5.0876472,119.5188217
Tuesday,Afternoon,malengkeri,tamalate,TL,NOV,NOV,R2,-5.1875239,119.4339559
Thursday,Morning,kandea,bontoala,TL,NOV,NOV,R2,-5.1284577,119.4223128
Thursday,Morning,batua raya,panakukang,TK,adolescent,PR,R2,-5.160743650000001,119.4594276
Wednesday,Morning,gunung latimojong,makassar,TL,NOV,NOV,R4,-5.1405404,119.4208275
Friday,Evening,tamalate,rappocini,TL,NOV,NOV,R6,-5.1675882,119.4479146
Friday,Morning,pandang raya,panakukang,TK,adult,LK,R4,-5.157086,119.447943
Thursday,Evening,nuri,mariso,TK,adolescent,PR,R2,-5.1613624,119.4092236
Thursday,Afternoon,pengayoman,panakukang,TK,adult,PR,R4,-5.1581728,119.44619225187714
Friday,Night,sultan abdullah,tallo,TL,NOV,NOV,R2,-5.1037126,119.4396863
Saturday,Morning,urip sumoharjo,makassar,TM,adult,LK,R2,-5.1463251,119.470172
Monday,Morning,perintis kemerdekaan,tamalanrea,TK,adolescent,LK,R2,-5.1257155,119.5040112
Thursday,Morning,sungai limboto,makassar,TL,NOV,NOV,R2,-5.1422266,119.4225651
Saturday,Morning,sultan alauddin,tamalate,TL,NOV,NOV,R2,-5.1682127,119.4209944
Sunday,Morning,baji minasa,mariso,TM,adult,LK,R4,-5.1657427,119.4097701
Sunday,Night,perintis kemerdekaan,biringkanaya,TL,NOV,NOV,R4,-5.0876472,119.5188217
Monday,Morning,cendrawasih,mariso,TB,adult,LK,R2,-5.1563543,119.412237
Tuesday,Night,gunung rinjani,tamalate,TK,adolescent,LK,R4,-5.1819407,119.3940188
Tuesday,Night,singa,mamajang,TL,NOV,NOV,R2,-5.1582823,119.4168762
Wednesday,Evening,perintis kemerdekaan,tamalanrea,TK,adolescent,LK,R2,-5.1257155,119.5040112
Thursday,Afternoon,perintis kemerdekaan,biringkanaya,TK,adolescent,LK,R2,-5.0876472,119.5188217
Thursday,Evening,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R4,-5.1257155,119.5040112
Saturday,Morning,veteran selatan,makassar,TM,adult,LK,R2,-5.1673416,119.4198624
Sunday,Morning,urip sumoharjo,makassar,T,adolescent,LK,R2,-5.1463251,119.470172
Sunday,Night,bandang,bontoala,TL,NOV,NOV,R2,-5.1329092,119.4213666
Saturday,Morning,yusuf dg ngawing,rappocini,TK,adult,LK,R10,-5.166173,119.4378724
Monday,Afternoon,urip sumoharjo,makassar,TM,adolescent,LK,R2,-5.1463251,119.470172
Monday,Morning,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R2,-5.1257155,119.5040112
Wednesday,Morning,lamadukelleng,ujung pandang,TK,adult,LK,R2,-5.1414467,119.4107642
Wednesday,Night,perintis kemerdekaan,tamalanrea,TK,adolescent,LK,R2,-5.1257155,119.5040112
Monday,Night,tamangapa raya,manggala,TK,adult,LK,R2,-5.1767373,119.4843844
Monday,Morning,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R4,-5.1257155,119.5040112
Wednesday,Afternoon,monginsidi,makassar,TM,adolescent,LK,R2,-5.1479402,119.4186723
Wednesday,Morning,tinumbu,bontoala,TL,NOV,NOV,R2,-5.1175498,119.4215302
Wednesday,Morning,penghibur,ujung pandang,TL,NOV,NOV,R2,-5.147339,119.4090271
Wednesday,Night,nipa-nipa,manggala,TL,NOV,NOV,R2,-5.1624763,119.5003181
Thursday,Afternoon,perintis kemerdekaan,biringkanaya,TK,adolescent,LK,R2,-5.0876472,119.5188217
Thursday,Morning,perintis kemerdekaan,biringkanaya,TK,adult,LK,R2,-5.0876472,119.5188217
Wednesday,Morning,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R2,-5.1257155,119.5040112
Thursday,Morning,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R2,-5.1257155,119.5040112
Thursday,Morning,komp. unhas,tamalanrea,TK,adolescent,LK,R2,-5.131947,119.48707
Friday,Night,gunung salahutu,makassar,TK,adult,PR,R4,-5.1410649,119.4225183
Sunday,Night,cendrawasih,mariso,TK,adult,LK,R4,-5.1563543,119.412237
Friday,Morning,sungai saddang,makassar,TL,NOV,NOV,R2,-5.1468498,119.4249901
Thursday,Afternoon,pelita raya,rappocini,TL,NOV,NOV,R2,-5.1528655,119.4341715
Saturday,Morning,maccini raya,makassar,TB,adult,LK,R4,-5.1380386,119.4340109
Saturday,Night,lamadukelleng,ujung pandang,TL,NOV,NOV,R4,-5.1414467,119.4107642
Sunday,Night,perintis kemerdekaan,tamalanrea,TK,adult,LK,R2,-5.1257155,119.5040112
Saturday,Morning,muh tahir,tamalate,T,adult,LK,R2,-5.1755446,119.4173674
Saturday,Night,rappocini raya,rappocini,TL,NOV,NOV,R2,-5.1525914,119.4258648
Monday,Morning,talasalapang,rappocini,TL,NOV,NOV,R2,-5.1795109,119.4414857
Monday,Night,perintis kemerdekaan,biringkanaya,TL,NOV,NOV,R4,-5.0876472,119.5188217
Saturday,Night,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R4,-5.1257155,119.5040112
Saturday,Night,tupai,mamajang,TK,adolescent,PR,R2,-5.1604904,119.4202026
Tuesday,Night,veteran selatan,mamajang,TK,adolescent,LK,R2,-5.1671547,119.419923
Tuesday,Night,sultan hasanuddin,ujung pandang,TM,adult,LK,R2,-5.1446687,119.4129742
Wednesday,Night,pengayoman,panakukang,TK,adult,PR,R4,-5.1581728,119.44619225187714
Wednesday,Morning,talasalapang,rappocini,TL,NOV,NOV,R2,-5.1795109,119.4414857
Friday,Morning,perintis kemerdekaan,tamalanrea,TK,adolescent,LK,R2,-5.1257155,119.5040112
Thursday,Night,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R2,-5.1257155,119.5040112
Thursday,Morning,perintis kemerdekaan,biringkanaya,TM,adolescent,LK,R2,-5.0876472,119.5188217
Friday,Night,kandea,bontoala,TM,adult,LK,R2,-5.1284577,119.4223128
Friday,Night,teuku umar,tallo,TK,adolescent,LK,R2,-5.1137818,119.4383621
Monday,Morning,cumi cumi,bontoala,T,adolescent,LK,R2,-5.1338742,119.4306654
Saturday,Morning,pengayoman,panakukang,TK,adolescent,LK,R4,-5.1581728,119.44619225187714
Friday,Night,perintis kemerdekaan,biringkanaya,TK,adult,LK,R2,-5.0876472,119.5188217
Friday,Night,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R4,-5.1257155,119.5040112
Monday,Morning,salodong,biringkanaya,LL,adolescent,LK,R6,-5.067002,119.4737596
Monday,Night,sungai tangka,ujung pandang,TK,adolescent,LK,R2,-5.1404649,119.4158339
Sunday,Night,jipang,rappocini,TK,adult,LK,R3,-5.1868077,119.4483734
Wednesday,Morning,malengkeri,tamalate,TK,adolescent,LK,R4,-5.1875239,119.4339559
Friday,Morning,malengkeri,tamalate,TK,adult,LK,R2,-5.1875239,119.4339559
Tuesday,Morning,kima raya 2,tamalanrea,OC,adult,PR,R2,-5.1075685,119.4949949
Monday,Night,mula baru,tamalanrea,TM,adult,LK,R4,-5.0904406,119.4819807
Monday,Night,veteran selatan,mamajang,TK,adolescent,LK,R2,-5.1671547,119.419923
Sunday,Morning,sunu,tallo,TM,adolescent,LK,R2,-5.1247334,119.4296097
Wednesday,Night,boulevard,panakukang,TL,NOV,NOV,R4,-5.157779400000001,119.44617103479291
Wednesday,Night,borong raya,manggala,TK,adult,LK,R2,-5.1646341,119.4717009
Friday,Morning,perintis kemerdekaan,biringkanaya,TK,adolescent,LK,R4,-5.0876472,119.5188217
Saturday,Night,sultan alauddin,tamalate,TK,adult,LK,R4,-5.1682127,119.4209944
Friday,Morning,sultan alauddin,tamalate,TK,adult,PR,R4,-5.1682127,119.4209944
Sunday,Morning,perintis kemerdekaan,biringkanaya,TK,adult,LK,R2,-5.0876472,119.5188217
Saturday,Night,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R2,-5.1257155,119.5040112
Sunday,Morning,nuri,mariso,TK,adult,LK,R2,-5.1613624,119.4092236
Sunday,Morning,monginsidi,makassar,TM,adolescent,LK,R2,-5.1479402,119.4186723
Monday,Night,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R4,-5.1257155,119.5040112
Wednesday,Night,aroepala,rappocini,TL,NOV,NOV,R2,-5.1748451,119.4557027
Monday,Morning,aroepala,rappocini,TK,adult,LK,R2,-5.1748451,119.4557027
Wednesday,Afternoon,veteran selatan,makassar,TL,NOV,NOV,R4,-5.1673416,119.4198624
Thursday,Night,penghibur,ujung pandang,TK,adult,LK,R4,-5.147339,119.4090271
Monday,Morning,maccini raya,makassar,TK,adult,LK,R2,-5.1380386,119.4340109
Wednesday,Night,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R2,-5.1257155,119.5040112
Wednesday,Morning,hertasning,rappocini,TL,NOV,NOV,R4,-5.1629392,119.4367048
Wednesday,Night,rajawali,mariso,TK,adolescent,LK,R2,-5.1538312,119.4108745
Thursday,Morning,berua raya,biringkanaya,TM,adolescent,LK,R2,-5.1158621,119.5232925
Saturday,Morning,perintis kemerdekaan,tamalanrea,TK,adult,PR,R4,-5.1257155,119.5040112
Friday,Night,sunu,tallo,T,adult,PR,R2,-5.1247334,119.4296097
Sunday,Night,maccini baru,makassar,TK,adult,PR,R2,-5.1378158,119.4279274
Tuesday,Morning,andalas,bontoala,TK,NOV,LK,R2,-5.1268592,119.4185753
Monday,Night,veteran selatan,mamajang,TL,NOV,NOV,R2,-5.1671547,119.419923
Friday,Morning,perintis kemerdekaan,tamalanrea,TK,adult,LK,R2,-5.1257155,119.5040112
Wednesday,Night,veteran selatan,mamajang,TM,adolescent,LK,R2,-5.1671547,119.419923
Sunday,Morning,jipang raya,rappocini,TK,adult,LK,R2,-5.1868077,119.4483734
Saturday,Morning,moha,manggala,TK,adult,LK,R2,-5.1639257,119.482062
Tuesday,Night,sultan alauddin,tamalate,TM,adult,LK,R4,-5.1682127,119.4209944
Saturday,Night,urip sumoharjo,makassar,TK,adult,LK,R2,-5.1463251,119.470172
Friday,Morning,dg. regge,tallo,TM,adult,LK,R4,-5.1249038,119.4325008
Saturday,Morning,tinumbu makassar,bontoala,TK,adult,LK,R2,-5.1175498,119.4215302
Sunday,Morning,perintis kemerdekaan,tamalanrea,TM,adolescent,LK,R2,-5.1257155,119.5040112
Thursday,Morning,tamalate 1,rappocini,TK,adult,LK,R2,-5.1675882,119.4479146
Sunday,Morning,sunu,tallo,TK,adolescent,LK,R2,-5.1247334,119.4296097
Monday,Night,metro tanjung bunga,mariso,TK,adolescent,LK,R2,-5.1544437,119.4041691
Tuesday,Morning,ratulangi,mamajang,TL,adult,LK,R4,-5.1670755,119.4198124
Friday,Night,perintis kemerdekaan,biringkanaya,TK,adult,LK,R2,-5.0876472,119.5188217
Tuesday,Morning,antang raya,manggala,TK,adolescent,LK,R2,-5.1664795,119.478882
Wednesday,Morning,perintis kemerdekaan,tamalanrea,TK,adolescent,LK,R2,-5.1257155,119.5040112
Wednesday,Night,inspeksi pam,manggala,TK,adult,LK,R2,-5.1552844,119.4774932
Wednesday,Morning,kima raya 2,biringkanaya,TK,adult,LK,R2,-5.1054746,119.4976501
Friday,Night,perintis kemerdekaan,biringkanaya,TK,adult,LK,R2,-5.0876472,119.5188217
Friday,Morning,andi pangerang pettarani,rappocini,TK,adolescent,PR,R4,-5.1565899,119.4369069
Sunday,Night,perintis kemerdekaan,tamalanrea,TK,adult,LK,R4,-5.1257155,119.5040112
Sunday,Night,maccini raya,makassar,TL,adult,LK,R4,-5.1380386,119.4340109
Sunday,Morning,pengayoman,panakukang,TL,adult,PR,R3,-5.1581728,119.44619225187714
Sunday,Morning,nuri,mariso,TK,adolescent,LK,R2,-5.1613624,119.4092236
Sunday,Night,sunu,tallo,TK,adolescent,LK,R2,-5.1247334,119.4296097
Friday,Morning,btn minasa upa,rappocini,TK,child,LK,R2,-5.1872008,119.4575791
Sunday,Morning,kapasa raya,tamalanrea,TK,adolescent,LK,R2,-5.0890215,119.4820631
Monday,Night,perintis kemerdekaan,tamalanrea,TK,adolescent,PR,R2,-5.1257155,119.5040112
Saturday,Morning,tamalanrea raya,tamalanrea,TK,adolescent,LK,R2,-5.1377395,119.5159278
Thursday,Morning,perintis kemerdekaan,tamalanrea,T,adult,LK,R2,-5.1257155,119.5040112
Friday,Night,tamalanrea raya,tamalanrea,TL,NOV,NOV,R2,-5.1377395,119.5159278
Saturday,Morning,yusuf dg ngawing,rappocini,TK,adolescent,LK,R2,-5.166173,119.4378724
Saturday,Night,inspeksi kanal,manggala,TL,NOV,NOV,R2,-5.1629569,119.4677618
Sunday,Morning,batua raya,panakukang,TK,adult,LK,R2,-5.160743650000001,119.4594276
Saturday,Night,kapasa raya,tamalanrea,TB,child,LK,R2,-5.0890215,119.4820631
Sunday,Morning,penghibur,ujung pandang,TL,NOV,NOV,R2,-5.147339,119.4090271
Monday,Night,antang raya,manggala,TL,NOV,NOV,R4,-5.1664795,119.478882
Monday,Morning,perintis kemerdekaan,tamalanrea,TK,adolescent,LK,R2,-5.1257155,119.5040112
Monday,Night,nipa-nipa,manggala,TL,NOV,NOV,R2,-5.1624763,119.5003181
Tuesday,Morning,borong raya,manggala,TK,adult,LK,R2,-5.1646341,119.4717009
Wednesday,Night,borong raya,manggala,TK,adolescent,LK,R2,-5.1646341,119.4717009
Thursday,Night,boulevard,panakukang,TK,adolescent,LK,R4,-5.157779400000001,119.44617103479291
Wednesday,Night,kapasa raya,tamalanrea,TK,adult,LK,R4,-5.0890215,119.4820631
Wednesday,Night,perintis kemerdekaan,biringkanaya,TK,adult,PR,R2,-5.0876472,119.5188217
Thursday,Morning,sultan alauddin,tamalate,TL,NOV,NOV,R4,-5.1682127,119.4209944
Thursday,Night,perintis kemerdekaan,biringkanaya,TK,adolescent,LK,R2,-5.0876472,119.5188217
Friday,Morning,perintis kemerdekaan,tamalanrea,TK,adult,LK,R2,-5.1257155,119.5040112
Friday,Morning,gunung latimojong,makassar,TK,child,LK,R2,-5.1405404,119.4208275
Friday,Morning,pelita 2,rappocini,TK,adolescent,LK,R2,-5.1537687,119.4335083
Saturday,Morning,mangerangi 2,tamalate,TK,adult,PR,R2,-5.1688801,119.4145338
Monday,Night,perintis kemerdekaan,biringkanaya,TB,child,LK,R2,-5.0876472,119.5188217
Tuesday,Morning,borong raya,manggala,TK,adult,LK,R2,-5.1646341,119.4717009
Wednesday,Morning,lamuru,bontoala,TL,NOV,NOV,R2,-5.1285743,119.4207363
Sunday,Night,tamalanrea raya,tamalanrea,OC,adult,LK,R2,-5.1377395,119.5159278
Wednesday,Night,perintis kemerdekaan,tamalanrea,TM,adult,LK,R4,-5.1257155,119.5040112
Friday,Night,perintis kemerdekaan,biringkanaya,TK,adolescent,LK,R4,-5.0876472,119.5188217
Friday,Night,pelita 2,rappocini,TK,adult,PR,R4,-5.1537687,119.4335083
Friday,Night,teuku umar,tallo,TL,NOV,NOV,R2,-5.1137818,119.4383621
Tuesday,Night,gunung bawakaraeng,makassar,TK,adult,LK,R4,-5.1349865,119.425356
Friday,Night,penghibur,ujung pandang,TL,NOV,NOV,R2,-5.147339,119.4090271
Friday,Morning,andi pangerang pettarani,rappocini,TK,adolescent,LK,R4,-5.1565899,119.4369069
Sunday,Night,boulevard,panakukang,TK,adult,LK,R4,-5.157779400000001,119.44617103479291
Sunday,Morning,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R2,-5.1257155,119.5040112
Monday,Night,ratulangi,mariso,TK,adult,PR,R2,-5.161255,119.4173574
Monday,Night,veteran selatan,makassar,TL,adult,LK,R4,-5.1673416,119.4198624
Thursday,Morning,nipa-nipa,manggala,TL,NOV,NOV,R2,-5.1624763,119.5003181
Tuesday,Night,penghibur,ujung pandang,TK,adolescent,LK,R2,-5.147339,119.4090271
Tuesday,Night,sultan alauddin,tamalate,TL,NOV,NOV,R2,-5.1682127,119.4209944
Wednesday,Night,hertasning,rappocini,TK,adult,LK,R2,-5.1629392,119.4367048
Tuesday,Night,veteran utara,makassar,TL,NOV,NOV,R2,-5.1391986,119.4233018
Thursday,Night,sultan alauddin,rappocini,OC,adult,LK,R4,-5.1847014,119.4408542
Wednesday,Morning,pongtiku,tallo,TK,adult,LK,R2,-5.1249713,119.4318432
Thursday,Night,tamalate,rappocini,TL,NOV,NOV,R2,-5.1675882,119.4479146
Thursday,Night,mapala,rappocini,TK,adolescent,PR,R4,-5.1696055,119.437864
Friday,Night,paccerakkang,biringkanaya,TL,NOV,NOV,R2,-5.1130349,119.5128407
Thursday,Night,poros perumnas sudiang,biringkanaya,TL,NOV,NOV,R2,-5.1018114,119.5316194
Monday,Night,gunung bawakaraeng,makassar,TK,adult,LK,R2,-5.1349865,119.425356
Monday,Night,andi mangerangi,tamalate,TL,NOV,NOV,R2,-5.16894,119.4185142
Monday,Afternoon,racing center,panakukang,TL,NOV,NOV,R2,-5.146478,119.4475021085729
Thursday,Night,metro tanjung bunga,mariso,TL,NOV,NOV,R4,-5.1544437,119.4041691
Wednesday,Morning,aroepala,rappocini,TK,adolescent,LK,R4,-5.1748451,119.4557027
Wednesday,Night,cendrawasih,mariso,TL,NOV,NOV,R2,-5.1563543,119.412237
Friday,Night,metro tanjung bunga,mariso,TK,adult,LK,R2,-5.1544437,119.4041691
Wednesday,Morning,sultan alauddin,tamalate,TK,adult,LK,R4,-5.1682127,119.4209944
Thursday,Morning,sultan alauddin,tamalate,TK,adult,LK,R4,-5.1682127,119.4209944
Tuesday,Night,metro tanjung bunga,tamalate,TK,adult,LK,R2,-5.1661576,119.3917443
Thursday,Morning,metro tanjung bunga,mariso,TK,adolescent,PR,R4,-5.1544437,119.4041691
Saturday,Morning,andi tonro,tamalate,TK,adolescent,LK,R2,-5.1725621,119.4203633
Friday,Morning,teduh bersinar,rappocini,TL,NOV,NOV,R2,-5.1872777,119.4440266
Saturday,Morning,veteran utara,makassar,TL,NOV,NOV,R4,-5.1391986,119.4233018
Saturday,Night,mappanyukki,mariso,TK,adult,LK,R2,-5.1521162,119.4147322
Friday,Night,cendrawasih,mariso,TL,NOV,NOV,R2,-5.1563543,119.412237
Wednesday,Night,gunung bawakaraeng,makassar,OC,adult,LK,R2,-5.1349865,119.425356
Thursday,Morning,nuri,mariso,TL,NOV,NOV,R2,-5.1613624,119.4092236
Friday,Night,perintis kemerdekaan,biringkanaya,TK,adolescent,LK,R2,-5.0876472,119.5188217
Friday,Morning,aroepala,rappocini,TM,adolescent,LK,R2,-5.1748451,119.4557027
Friday,Night,mappanyukki,mariso,TK,adult,LK,R4,-5.1521162,119.4147322
Wednesday,Morning,batua raya,manggala,OC,adult,PR,R2,-5.1601382,119.4595133
Sunday,Night,pongtiku,tallo,TK,adult,LK,R4,-5.1249713,119.4318432
Thursday,Night,abu bakar lambogo,makassar,OC,adult,PR,R2,-5.1427283,119.4336437
Tuesday,Morning,poros perumnas sudiang,biringkanaya,OC,adult,LK,R2,-5.1018114,119.5316194
Friday,Night,antang raya,manggala,TK,adolescent,LK,R4,-5.1664795,119.478882
Saturday,Morning,metro tanjung bunga,mariso,OC,adolescent,LK,R2,-5.1544437,119.4041691
Sunday,Morning,cendrawasih,mariso,TK,adult,LK,R4,-5.1563543,119.412237
Sunday,Night,sultan alauddin,tamalate,TL,NOV,NOV,R4,-5.1682127,119.4209944
Wednesday,Night,manggala raya,manggala,TK,adolescent,LK,R2,-5.1679746,119.4977559
Tuesday,Night,andi tonro,tamalate,TL,NOV,NOV,R4,-5.1725621,119.4203633
Monday,Night,perintis kemerdekaan,tamalanrea,OC,adult,PR,R2,-5.1257155,119.5040112
Saturday,Night,perintis kemerdekaan,biringkanaya,TK,adult,PR,R4,-5.0876472,119.5188217
Saturday,Morning,sultan alauddin,tamalate,TK,adolescent,LK,R2,-5.1682127,119.4209944
Sunday,Night,abu bakar lambogo,makassar,TL,NOV,NOV,R2,-5.1427283,119.4336437
Sunday,Night,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R4,-5.1257155,119.5040112
Sunday,Night,pattimura,ujung pandang,TL,NOV,NOV,R2,-5.1361062,119.4066711
Thursday,Night,perumnas antang,manggala,OC,adolescent,PR,R2,-5.1671551,119.4804238
Friday,Night,sungai saddang,makassar,TM,adolescent,PR,R2,-5.1468498,119.4249901
Sunday,Morning,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R2,-5.1257155,119.5040112
Wednesday,Morning,perintis kemerdekaan,tamalanrea,TM,adolescent,LK,R2,-5.1257155,119.5040112
Friday,Morning,andi pangerang pettarani,rappocini,OC,adolescent,LK,R2,-5.1565899,119.4369069
Sunday,Morning,perintis kemerdekaan,tamalanrea,TK,adolescent,LK,R2,-5.1257155,119.5040112
Monday,Morning,antang raya,manggala,TK,adult,LK,R4,-5.1664795,119.478882
Wednesday,Morning,pengayoman,panakukang,TK,child,LK,R2,-5.1581728,119.44619225187714
Thursday,Afternoon,perintis kemerdekaan,tamalanrea,OC,adult,LK,R2,-5.1257155,119.5040112
Saturday,Night,perintis kemerdekaan,biringkanaya,OC,adult,LK,R2,-5.0876472,119.5188217
Friday,Morning,andalas,bontoala,OC,adolescent,LK,R2,-5.1268592,119.4185753
Wednesday,Night,perintis kemerdekaan,biringkanaya,TK,adult,LK,R2,-5.0876472,119.5188217
Sunday,Night,sanrangan,biringkanaya,TL,NOV,NOV,R2,-5.1063304,119.5203592
Monday,Night,rappocini raya,rappocini,TK,adult,LK,R2,-5.1525914,119.4258648
Friday,Night,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R2,-5.1257155,119.5040112
Monday,Night,ahmad yani,ujung pandang,OC,adult,LK,R2,-5.1328547,119.4078414
Sunday,Morning,sanrangan,biringkanaya,TK,adolescent,LK,R2,-5.1063304,119.5203592
Sunday,Night,mappanyukki,mariso,TM,adolescent,LK,R4,-5.1521162,119.4147322
Saturday,Morning,perintis kemerdekaan,tamalanrea,TM,adult,LK,R2,-5.1257155,119.5040112
Monday,Morning,goa ria,biringkanaya,OC,adult,PR,R2,-5.0810812,119.5253813
Friday,Morning,mappaodang,tamalate,OC,adult,PR,R2,-5.1732205,119.4158686
Friday,Night,hertasning,rappocini,OC,adolescent,LK,R2,-5.1629392,119.4367048
Sunday,Morning,berua raya,biringkanaya,OC,adolescent,LK,R2,-5.1158621,119.5232925
Wednesday,Night,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R2,-5.1257155,119.5040112
Wednesday,Night,goa ria,biringkanaya,OC,adult,LK,R2,-5.0810812,119.5253813
Wednesday,Night,gunung bawakaraeng,makassar,OC,adolescent,LK,R2,-5.1349865,119.425356
Thursday,Morning,gunung bawakaraeng,makassar,OC,adolescent,LK,R2,-5.1349865,119.425356
Wednesday,Morning,perintis kemerdekaan,biringkanaya,TM,adult,LK,R2,-5.0876472,119.5188217
Friday,Night,cendrawasih,mariso,OC,adult,LK,R2,-5.1563543,119.412237
Thursday,Night,mappaodang,tamalate,TM,adolescent,LK,R2,-5.1732205,119.4158686
Friday,Night,ratulangi,mariso,TL,NOV,NOV,R2,-5.161255,119.4173574
Sunday,Morning,antang raya,manggala,TM,adolescent,LK,R2,-5.1664795,119.478882
Monday,Morning,veteran selatan,mamajang,OC,adolescent,LK,R2,-5.1671547,119.419923
Thursday,Night,ratulangi,mamajang,OC,adult,PR,R2,-5.1670755,119.4198124
Thursday,Morning,perintis kemerdekaan,biringkanaya,TL,NOV,NOV,R2,-5.0876472,119.5188217
Wednesday,Morning,andi pangerang pettarani,rappocini,OC,adult,LK,R4,-5.1565899,119.4369069
Friday,Morning,perintis kemerdekaan,biringkanaya,OC,adult,PR,R2,-5.0876472,119.5188217
Thursday,Morning,perintis kemerdekaan,tamalanrea,TK,adult,LK,R2,-5.1257155,119.5040112
Thursday,Morning,inspeksi pam,manggala,TK,adolescent,PR,R2,-5.1552844,119.4774932
Saturday,Night,sungai saddang,makassar,TK,adolescent,LK,R4,-5.1468498,119.4249901
Monday,Night,sahabat raya,tamalanrea,OC,adult,PR,R2,-5.1264507,119.4884722
Tuesday,Night,pongtiku,bontoala,TK,adolescent,LK,R2,-5.1307666,119.4302141
Thursday,Night,hertasning,rappocini,TL,NOV,NOV,R2,-5.1629392,119.4367048
Monday,Morning,perintis kemerdekaan,biringkanaya,TK,adult,LK,R4,-5.0876472,119.5188217
Saturday,Night,kerukunan timur,tamalanrea,TK,adult,LK,R4,-5.1403086,119.5094463
Wednesday,Morning,baruga antang,manggala,TL,NOV,NOV,R2,-5.1566989,119.4884433
Wednesday,Morning,emmy saelan,rappocini,TL,NOV,NOV,R2,-5.1716927,119.4425634
Sunday,Night,toddopuli raya,manggala,OC,adult,LK,R2,-5.1619436,119.4574242
Friday,Morning,emmy saelan,rappocini,TK,adolescent,LK,R2,-5.1716927,119.4425634
